Transaction ID,Consumer ID,Segment,Transaction Date,Month,Platform,Category,Purchase Amount CAD,Number of Installments,Installment Amount CAD,Completion Date,Missed Payment,Missed Payment Count,Late Fee CAD,Total Cost CAD
TXN11874,BNPL5456,High Exposure User,2024-09-22,2024-09,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",74.46,6,12.41,2024-12-15,Yes,1,8.0,82.46
TXN11875,BNPL5456,High Exposure User,2024-01-12,2024-01,Klarna,Beauty and Skincare,80.37,3,26.79,2024-02-23,No,0,0,80.37
TXN11876,BNPL5456,High Exposure User,2024-11-16,2024-11,Afterpay,Beauty and Skincare,97.64,3,32.55,2024-12-28,Yes,2,16.0,113.64
TXN11877,BNPL5456,High Exposure User,2024-05-21,2024-05,Sezzle,Footwear,148.16,3,49.39,2024-07-02,No,0,0,148.16
TXN11878,BNPL5456,High Exposure User,2024-06-11,2024-06,Sezzle,Electronics and Tech,246.46,3,82.15,2024-07-23,No,0,0,246.46
TXN11879,BNPL5457,Occasional User,2024-05-17,2024-05,Sezzle,Beauty and Skincare,66.77,4,16.69,2024-07-12,Yes,2,16.0,82.77
TXN11880,BNPL5458,Regular User,2024-10-17,2024-10,PayBright,Beauty and Skincare,50.02,4,12.51,2024-12-12,No,0,0,50.02
TXN11881,BNPL5458,Regular User,2024-01-11,2024-01,PayBright,"Fast Fashion (Shein, Temu, ASOS)",96.57,3,32.19,2024-02-22,No,0,0,96.57
TXN11882,BNPL5458,Regular User,2024-11-02,2024-11,Klarna,Beauty and Skincare,83.84,4,20.96,2024-12-28,No,0,0,83.84
TXN11883,BNPL5458,Regular User,2024-12-21,2024-12,Klarna,Beauty and Skincare,75.71,4,18.93,2025-02-15,No,0,0,75.71
TXN11884,BNPL5458,Regular User,2024-08-10,2024-08,Afterpay,Home and Furniture,222.02,4,55.51,2024-10-05,No,0,0,222.02
TXN11885,BNPL5458,Regular User,2024-08-23,2024-08,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",54.12,3,18.04,2024-10-04,No,0,0,54.12
TXN11886,BNPL5458,Regular User,2024-01-18,2024-01,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",43.78,4,10.95,2024-03-14,No,0,0,43.78
TXN11887,BNPL5459,Occasional User,2024-11-27,2024-11,Afterpay,Sporting Goods,176.58,3,58.86,2025-01-08,No,0,0,176.58
TXN11888,BNPL5459,Occasional User,2024-11-07,2024-11,Klarna,Home and Furniture,236.55,4,59.14,2025-01-02,No,0,0,236.55
TXN11889,BNPL5460,Occasional User,2024-10-04,2024-10,PayBright,Home and Furniture,464.3,6,77.38,2024-12-27,No,0,0,464.3
TXN11890,BNPL5460,Occasional User,2024-10-26,2024-10,PayBright,Beauty and Skincare,65.43,4,16.36,2024-12-21,No,0,0,65.43
TXN11891,BNPL5461,Regular User,2024-01-01,2024-01,Afterpay,Footwear,97.22,4,24.3,2024-02-26,No,0,0,97.22
TXN11892,BNPL5461,Regular User,2024-03-17,2024-03,Sezzle,Electronics and Tech,369.19,6,61.53,2024-06-09,No,0,0,369.19
TXN11893,BNPL5461,Regular User,2024-02-11,2024-02,Klarna,Footwear,152.97,6,25.5,2024-05-05,No,0,0,152.97
TXN11894,BNPL5461,Regular User,2024-08-06,2024-08,Afterpay,Sporting Goods,211.72,3,70.57,2024-09-17,Yes,2,16.0,227.72
TXN11895,BNPL5461,Regular User,2024-07-23,2024-07,Klarna,"Fast Fashion (Shein, Temu, ASOS)",54.98,3,18.33,2024-09-03,Yes,1,8.0,62.98
TXN11896,BNPL5461,Regular User,2024-06-03,2024-06,Klarna,"Fast Fashion (Shein, Temu, ASOS)",45.14,4,11.29,2024-07-29,No,0,0,45.14
TXN11897,BNPL5461,Regular User,2024-12-19,2024-12,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",58.93,4,14.73,2025-02-13,No,0,0,58.93
TXN11898,BNPL5462,Occasional User,2024-11-05,2024-11,Klarna,"Fast Fashion (Shein, Temu, ASOS)",45.1,4,11.28,2024-12-31,No,0,0,45.1
TXN11899,BNPL5462,Occasional User,2024-09-22,2024-09,Klarna,"Fast Fashion (Shein, Temu, ASOS)",54.64,6,9.11,2024-12-15,No,0,0,54.64
TXN11900,BNPL5463,Occasional User,2024-01-16,2024-01,Klarna,Home and Furniture,235.95,4,58.99,2024-03-12,No,0,0,235.95
TXN11901,BNPL5463,Occasional User,2024-10-06,2024-10,Klarna,Footwear,119.31,3,39.77,2024-11-17,No,0,0,119.31
TXN11902,BNPL5464,High Exposure User,2024-09-10,2024-09,Paidy,Footwear,120.91,4,30.23,2024-11-05,Yes,2,16.0,136.91
TXN11903,BNPL5464,High Exposure User,2024-01-19,2024-01,PayBright,"Fast Fashion (Shein, Temu, ASOS)",86.08,4,21.52,2024-03-15,No,0,0,86.08
TXN11904,BNPL5464,High Exposure User,2024-09-24,2024-09,Sezzle,Beauty and Skincare,56.53,3,18.84,2024-11-05,No,0,0,56.53
TXN11905,BNPL5464,High Exposure User,2024-03-21,2024-03,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",55.27,4,13.82,2024-05-16,Yes,1,8.0,63.27
TXN11906,BNPL5464,High Exposure User,2024-10-03,2024-10,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",66.7,4,16.68,2024-11-28,No,0,0,66.7
TXN11907,BNPL5464,High Exposure User,2024-06-09,2024-06,Klarna,Sporting Goods,184.09,4,46.02,2024-08-04,Yes,1,8.0,192.09
TXN11908,BNPL5464,High Exposure User,2024-11-29,2024-11,PayBright,"Fast Fashion (Shein, Temu, ASOS)",62.7,4,15.68,2025-01-24,Yes,2,16.0,78.7
TXN11909,BNPL5464,High Exposure User,2024-12-07,2024-12,Afterpay,Beauty and Skincare,55.26,3,18.42,2025-01-18,No,0,0,55.26
TXN11910,BNPL5464,High Exposure User,2024-11-17,2024-11,Afterpay,Home and Furniture,379.3,3,126.43,2024-12-29,No,0,0,379.3
TXN11911,BNPL5464,High Exposure User,2024-09-27,2024-09,Sezzle,Electronics and Tech,363.91,4,90.98,2024-11-22,Yes,2,16.0,379.91
TXN11912,BNPL5464,High Exposure User,2024-11-21,2024-11,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",68.17,4,17.04,2025-01-16,No,0,0,68.17
TXN11913,BNPL5465,Occasional User,2024-04-19,2024-04,PayBright,"Fast Fashion (Shein, Temu, ASOS)",79.56,4,19.89,2024-06-14,No,0,0,79.56
TXN11914,BNPL5466,Regular User,2024-05-30,2024-05,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",68.18,4,17.05,2024-07-25,No,0,0,68.18
TXN11915,BNPL5466,Regular User,2024-12-29,2024-12,Klarna,Footwear,160.03,4,40.01,2025-02-23,Yes,1,8.0,168.03
TXN11916,BNPL5466,Regular User,2024-09-01,2024-09,Afterpay,Sporting Goods,217.35,6,36.23,2024-11-24,No,0,0,217.35
TXN11917,BNPL5466,Regular User,2024-03-08,2024-03,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",49.42,4,12.36,2024-05-03,No,0,0,49.42
TXN11918,BNPL5466,Regular User,2024-02-12,2024-02,Afterpay,Beauty and Skincare,88.24,3,29.41,2024-03-25,No,0,0,88.24
TXN11919,BNPL5466,Regular User,2024-03-28,2024-03,Afterpay,Footwear,175.93,3,58.64,2024-05-09,No,0,0,175.93
TXN11920,BNPL5466,Regular User,2024-08-29,2024-08,Sezzle,Sporting Goods,192.85,6,32.14,2024-11-21,No,0,0,192.85
TXN11921,BNPL5466,Regular User,2024-08-19,2024-08,Paidy,"Fast Fashion (Shein, Temu, ASOS)",71.29,3,23.76,2024-09-30,No,0,0,71.29
TXN11922,BNPL5466,Regular User,2024-07-28,2024-07,Klarna,Home and Furniture,349.05,6,58.18,2024-10-20,No,0,0,349.05
TXN11923,BNPL5467,High Exposure User,2024-03-07,2024-03,Klarna,Beauty and Skincare,73.1,4,18.27,2024-05-02,Yes,2,16.0,89.1
TXN11924,BNPL5467,High Exposure User,2024-11-18,2024-11,PayBright,Electronics and Tech,240.7,4,60.17,2025-01-13,No,0,0,240.7
TXN11925,BNPL5467,High Exposure User,2024-06-21,2024-06,Sezzle,Sporting Goods,159.98,6,26.66,2024-09-13,No,0,0,159.98
TXN11926,BNPL5467,High Exposure User,2024-06-10,2024-06,PayBright,Footwear,126.12,6,21.02,2024-09-02,No,0,0,126.12
TXN11927,BNPL5467,High Exposure User,2024-02-04,2024-02,Klarna,Sporting Goods,248.37,3,82.79,2024-03-17,Yes,1,8.0,256.37
TXN11928,BNPL5467,High Exposure User,2024-10-27,2024-10,Klarna,Electronics and Tech,295.07,4,73.77,2024-12-22,No,0,0,295.07
TXN11929,BNPL5468,High Exposure User,2024-11-06,2024-11,PayBright,Beauty and Skincare,61.05,4,15.26,2025-01-01,No,0,0,61.05
TXN11930,BNPL5468,High Exposure User,2024-12-06,2024-12,Afterpay,Beauty and Skincare,64.73,4,16.18,2025-01-31,No,0,0,64.73
TXN11931,BNPL5468,High Exposure User,2024-12-10,2024-12,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",43.91,4,10.98,2025-02-04,Yes,2,16.0,59.91
TXN11932,BNPL5468,High Exposure User,2024-10-10,2024-10,Sezzle,Beauty and Skincare,77.6,6,12.93,2025-01-02,No,0,0,77.6
TXN11933,BNPL5468,High Exposure User,2024-04-25,2024-04,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",64.66,6,10.78,2024-07-18,Yes,2,16.0,80.66
TXN11934,BNPL5468,High Exposure User,2024-10-04,2024-10,PayBright,Sporting Goods,234.47,4,58.62,2024-11-29,No,0,0,234.47
TXN11935,BNPL5468,High Exposure User,2024-12-17,2024-12,Klarna,Beauty and Skincare,59.44,4,14.86,2025-02-11,No,0,0,59.44
TXN11936,BNPL5468,High Exposure User,2024-08-05,2024-08,Klarna,Beauty and Skincare,75.78,6,12.63,2024-10-28,No,0,0,75.78
TXN11937,BNPL5468,High Exposure User,2024-01-12,2024-01,Sezzle,Sporting Goods,164.41,4,41.1,2024-03-08,No,0,0,164.41
TXN11938,BNPL5468,High Exposure User,2024-12-12,2024-12,Afterpay,Electronics and Tech,92.79,4,23.2,2025-02-06,Yes,1,8.0,100.79
TXN11939,BNPL5468,High Exposure User,2024-08-31,2024-08,PayBright,Footwear,163.9,6,27.32,2024-11-23,Yes,2,16.0,179.9
TXN11940,BNPL5468,High Exposure User,2024-06-20,2024-06,Sezzle,Electronics and Tech,327.51,3,109.17,2024-08-01,No,0,0,327.51
TXN11941,BNPL5468,High Exposure User,2024-07-31,2024-07,Afterpay,Footwear,132.62,4,33.16,2024-09-25,Yes,2,16.0,148.62
TXN11942,BNPL5468,High Exposure User,2024-09-10,2024-09,PayBright,Home and Furniture,258.91,6,43.15,2024-12-03,No,0,0,258.91
TXN11943,BNPL5468,High Exposure User,2024-03-25,2024-03,Klarna,Beauty and Skincare,87.28,4,21.82,2024-05-20,Yes,1,8.0,95.28
TXN11944,BNPL5468,High Exposure User,2024-09-06,2024-09,Sezzle,Sporting Goods,213.67,6,35.61,2024-11-29,No,0,0,213.67
TXN11945,BNPL5468,High Exposure User,2024-05-29,2024-05,Afterpay,Electronics and Tech,294.64,4,73.66,2024-07-24,No,0,0,294.64
TXN11946,BNPL5468,High Exposure User,2024-01-22,2024-01,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",54.39,6,9.06,2024-04-15,Yes,1,8.0,62.39
TXN11947,BNPL5469,Regular User,2024-04-17,2024-04,Klarna,"Fast Fashion (Shein, Temu, ASOS)",48.29,4,12.07,2024-06-12,No,0,0,48.29
TXN11948,BNPL5469,Regular User,2024-11-26,2024-11,PayBright,Footwear,105.25,4,26.31,2025-01-21,No,0,0,105.25
TXN11949,BNPL5469,Regular User,2024-03-04,2024-03,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",70.57,4,17.64,2024-04-29,Yes,1,8.0,78.57
TXN11950,BNPL5469,Regular User,2024-07-07,2024-07,Sezzle,Footwear,137.0,6,22.83,2024-09-29,Yes,2,16.0,153.0
TXN11951,BNPL5469,Regular User,2024-09-27,2024-09,Klarna,"Fast Fashion (Shein, Temu, ASOS)",44.71,4,11.18,2024-11-22,No,0,0,44.71
TXN11952,BNPL5469,Regular User,2024-08-14,2024-08,Paidy,"Fast Fashion (Shein, Temu, ASOS)",62.44,4,15.61,2024-10-09,No,0,0,62.44
TXN11953,BNPL5470,Occasional User,2024-05-18,2024-05,Afterpay,Sporting Goods,259.63,3,86.54,2024-06-29,No,0,0,259.63
TXN11954,BNPL5471,Occasional User,2024-08-09,2024-08,PayBright,Home and Furniture,281.31,6,46.88,2024-11-01,No,0,0,281.31
TXN11955,BNPL5472,High Exposure User,2024-07-10,2024-07,Sezzle,Home and Furniture,216.27,3,72.09,2024-08-21,Yes,1,8.0,224.27
TXN11956,BNPL5472,High Exposure User,2024-08-23,2024-08,Afterpay,Electronics and Tech,346.16,4,86.54,2024-10-18,No,0,0,346.16
TXN11957,BNPL5472,High Exposure User,2024-08-30,2024-08,Afterpay,Home and Furniture,473.9,4,118.47,2024-10-25,No,0,0,473.9
TXN11958,BNPL5472,High Exposure User,2024-12-12,2024-12,Sezzle,Electronics and Tech,342.98,4,85.75,2025-02-06,Yes,1,8.0,350.98
TXN11959,BNPL5472,High Exposure User,2024-09-20,2024-09,Afterpay,Beauty and Skincare,82.26,6,13.71,2024-12-13,No,0,0,82.26
TXN11960,BNPL5472,High Exposure User,2024-08-10,2024-08,Afterpay,Beauty and Skincare,115.41,4,28.85,2024-10-05,No,0,0,115.41
TXN11961,BNPL5472,High Exposure User,2024-05-26,2024-05,PayBright,Home and Furniture,353.65,4,88.41,2024-07-21,Yes,2,16.0,369.65
TXN11962,BNPL5472,High Exposure User,2024-04-07,2024-04,Afterpay,Electronics and Tech,304.95,4,76.24,2024-06-02,No,0,0,304.95
TXN11963,BNPL5472,High Exposure User,2024-06-30,2024-06,Afterpay,Home and Furniture,528.04,4,132.01,2024-08-25,Yes,1,8.0,536.04
TXN11964,BNPL5472,High Exposure User,2024-08-25,2024-08,Sezzle,Sporting Goods,251.68,4,62.92,2024-10-20,No,0,0,251.68
TXN11965,BNPL5472,High Exposure User,2024-04-09,2024-04,Klarna,Beauty and Skincare,79.82,4,19.95,2024-06-04,No,0,0,79.82
TXN11966,BNPL5472,High Exposure User,2024-11-22,2024-11,PayBright,Footwear,161.7,6,26.95,2025-02-14,No,0,0,161.7
TXN11967,BNPL5472,High Exposure User,2024-02-09,2024-02,Sezzle,Home and Furniture,329.85,4,82.46,2024-04-05,No,0,0,329.85
TXN11968,BNPL5472,High Exposure User,2024-07-07,2024-07,Klarna,Electronics and Tech,247.84,3,82.61,2024-08-18,Yes,2,16.0,263.84
TXN11969,BNPL5472,High Exposure User,2024-03-13,2024-03,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",56.1,3,18.7,2024-04-24,No,0,0,56.1
TXN11970,BNPL5472,High Exposure User,2024-03-02,2024-03,Sezzle,Beauty and Skincare,106.9,6,17.82,2024-05-25,No,0,0,106.9
TXN11971,BNPL5472,High Exposure User,2024-12-04,2024-12,Sezzle,Footwear,90.43,4,22.61,2025-01-29,No,0,0,90.43
TXN11972,BNPL5472,High Exposure User,2024-10-29,2024-10,PayBright,Beauty and Skincare,64.25,4,16.06,2024-12-24,No,0,0,64.25
TXN11973,BNPL5473,Regular User,2024-10-05,2024-10,Afterpay,Footwear,79.53,4,19.88,2024-11-30,No,0,0,79.53
TXN11974,BNPL5473,Regular User,2024-03-30,2024-03,Klarna,"Fast Fashion (Shein, Temu, ASOS)",48.67,4,12.17,2024-05-25,Yes,1,8.0,56.67
TXN11975,BNPL5473,Regular User,2024-10-24,2024-10,Afterpay,Footwear,150.41,4,37.6,2024-12-19,No,0,0,150.41
TXN11976,BNPL5473,Regular User,2024-02-12,2024-02,PayBright,Footwear,86.53,3,28.84,2024-03-25,No,0,0,86.53
TXN11977,BNPL5473,Regular User,2024-12-02,2024-12,Klarna,Footwear,140.47,4,35.12,2025-01-27,No,0,0,140.47
TXN11978,BNPL5473,Regular User,2024-09-11,2024-09,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",80.71,4,20.18,2024-11-06,Yes,2,16.0,96.71
TXN11979,BNPL5474,Occasional User,2024-12-19,2024-12,Afterpay,Sporting Goods,196.86,4,49.22,2025-02-13,No,0,0,196.86
TXN11980,BNPL5475,Regular User,2024-12-25,2024-12,Klarna,Home and Furniture,330.6,4,82.65,2025-02-19,No,0,0,330.6
TXN11981,BNPL5475,Regular User,2024-12-04,2024-12,Afterpay,Electronics and Tech,222.78,3,74.26,2025-01-15,No,0,0,222.78
TXN11982,BNPL5475,Regular User,2024-08-24,2024-08,Afterpay,Beauty and Skincare,42.87,6,7.14,2024-11-16,No,0,0,42.87
TXN11983,BNPL5475,Regular User,2024-07-05,2024-07,PayBright,"Fast Fashion (Shein, Temu, ASOS)",45.34,3,15.11,2024-08-16,Yes,2,16.0,61.34
TXN11984,BNPL5475,Regular User,2024-12-12,2024-12,PayBright,Beauty and Skincare,67.83,4,16.96,2025-02-06,Yes,2,16.0,83.83
TXN11985,BNPL5475,Regular User,2024-11-23,2024-11,Klarna,Electronics and Tech,328.56,4,82.14,2025-01-18,No,0,0,328.56
TXN11986,BNPL5475,Regular User,2024-04-23,2024-04,Afterpay,Electronics and Tech,251.99,6,42.0,2024-07-16,No,0,0,251.99
TXN11987,BNPL5475,Regular User,2024-11-04,2024-11,Klarna,"Fast Fashion (Shein, Temu, ASOS)",64.32,3,21.44,2024-12-16,Yes,1,8.0,72.32
TXN11988,BNPL5475,Regular User,2024-05-23,2024-05,Afterpay,Electronics and Tech,336.06,3,112.02,2024-07-04,No,0,0,336.06
TXN11989,BNPL5476,Regular User,2024-10-14,2024-10,Klarna,Footwear,173.71,3,57.9,2024-11-25,No,0,0,173.71
TXN11990,BNPL5476,Regular User,2024-11-10,2024-11,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",62.73,4,15.68,2025-01-05,No,0,0,62.73
TXN11991,BNPL5476,Regular User,2024-01-07,2024-01,Sezzle,Beauty and Skincare,80.09,4,20.02,2024-03-03,No,0,0,80.09
TXN11992,BNPL5476,Regular User,2024-04-05,2024-04,Sezzle,Beauty and Skincare,71.43,4,17.86,2024-05-31,No,0,0,71.43
TXN11993,BNPL5476,Regular User,2024-09-24,2024-09,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",60.81,4,15.2,2024-11-19,No,0,0,60.81
TXN11994,BNPL5476,Regular User,2024-05-21,2024-05,Klarna,Home and Furniture,390.59,4,97.65,2024-07-16,No,0,0,390.59
TXN11995,BNPL5476,Regular User,2024-01-22,2024-01,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",52.73,6,8.79,2024-04-15,No,0,0,52.73
TXN11996,BNPL5476,Regular User,2024-02-10,2024-02,Klarna,Footwear,129.85,3,43.28,2024-03-23,Yes,1,8.0,137.85
TXN11997,BNPL5476,Regular User,2024-05-16,2024-05,Afterpay,Home and Furniture,416.93,4,104.23,2024-07-11,Yes,1,8.0,424.93
TXN11998,BNPL5477,High Exposure User,2024-04-14,2024-04,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",25,3,8.33,2024-05-26,No,0,0,25
TXN11999,BNPL5477,High Exposure User,2024-05-18,2024-05,Afterpay,Sporting Goods,148.75,6,24.79,2024-08-10,Yes,2,16.0,164.75
TXN12000,BNPL5477,High Exposure User,2024-09-04,2024-09,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",58.29,4,14.57,2024-10-30,Yes,2,16.0,74.29
TXN12001,BNPL5477,High Exposure User,2024-03-30,2024-03,Sezzle,Home and Furniture,360.87,4,90.22,2024-05-25,Yes,2,16.0,376.87
TXN12002,BNPL5477,High Exposure User,2024-07-05,2024-07,Afterpay,Footwear,117.57,4,29.39,2024-08-30,No,0,0,117.57
TXN12003,BNPL5477,High Exposure User,2024-05-12,2024-05,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",68.97,6,11.49,2024-08-04,Yes,2,16.0,84.97
TXN12004,BNPL5477,High Exposure User,2024-02-15,2024-02,Klarna,"Fast Fashion (Shein, Temu, ASOS)",44.08,4,11.02,2024-04-11,Yes,1,8.0,52.08
TXN12005,BNPL5477,High Exposure User,2024-02-17,2024-02,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",57.74,4,14.44,2024-04-13,No,0,0,57.74
TXN12006,BNPL5477,High Exposure User,2024-07-29,2024-07,Sezzle,Sporting Goods,142.71,4,35.68,2024-09-23,Yes,1,8.0,150.71
TXN12007,BNPL5477,High Exposure User,2024-04-19,2024-04,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",74.81,4,18.7,2024-06-14,No,0,0,74.81
TXN12008,BNPL5478,Occasional User,2024-01-05,2024-01,Afterpay,Electronics and Tech,346.7,6,57.78,2024-03-29,No,0,0,346.7
TXN12009,BNPL5479,Occasional User,2024-04-08,2024-04,Paidy,"Fast Fashion (Shein, Temu, ASOS)",44.63,4,11.16,2024-06-03,No,0,0,44.63
TXN12010,BNPL5480,Occasional User,2024-06-28,2024-06,Afterpay,Beauty and Skincare,77.98,6,13.0,2024-09-20,No,0,0,77.98
TXN12011,BNPL5481,Occasional User,2024-08-31,2024-08,Sezzle,Footwear,53.2,4,13.3,2024-10-26,No,0,0,53.2
TXN12012,BNPL5482,Occasional User,2024-09-07,2024-09,Klarna,Beauty and Skincare,72.94,4,18.23,2024-11-02,No,0,0,72.94
TXN12013,BNPL5482,Occasional User,2024-08-31,2024-08,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",39.62,4,9.9,2024-10-26,No,0,0,39.62
TXN12014,BNPL5483,Regular User,2024-09-01,2024-09,Sezzle,Electronics and Tech,276.12,3,92.04,2024-10-13,No,0,0,276.12
TXN12015,BNPL5483,Regular User,2024-12-02,2024-12,Afterpay,Footwear,130.78,6,21.8,2025-02-24,No,0,0,130.78
TXN12016,BNPL5483,Regular User,2024-08-23,2024-08,Klarna,Footwear,77.26,6,12.88,2024-11-15,No,0,0,77.26
TXN12017,BNPL5483,Regular User,2024-03-05,2024-03,Sezzle,Beauty and Skincare,74.17,6,12.36,2024-05-28,No,0,0,74.17
TXN12018,BNPL5483,Regular User,2024-05-09,2024-05,Paidy,Beauty and Skincare,77.32,4,19.33,2024-07-04,No,0,0,77.32
TXN12019,BNPL5483,Regular User,2024-08-23,2024-08,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",61.95,4,15.49,2024-10-18,No,0,0,61.95
TXN12020,BNPL5483,Regular User,2024-04-04,2024-04,Klarna,"Fast Fashion (Shein, Temu, ASOS)",71.09,4,17.77,2024-05-30,No,0,0,71.09
TXN12021,BNPL5483,Regular User,2024-12-15,2024-12,Klarna,Sporting Goods,191.08,6,31.85,2025-03-09,Yes,1,8.0,199.08
TXN12022,BNPL5484,Occasional User,2024-12-11,2024-12,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",56.27,3,18.76,2025-01-22,No,0,0,56.27
TXN12023,BNPL5485,Occasional User,2024-03-09,2024-03,Afterpay,Footwear,114.32,4,28.58,2024-05-04,No,0,0,114.32
TXN12024,BNPL5485,Occasional User,2024-08-03,2024-08,Sezzle,Beauty and Skincare,97.7,6,16.28,2024-10-26,No,0,0,97.7
TXN12025,BNPL5486,Occasional User,2024-05-22,2024-05,Sezzle,Footwear,146.78,4,36.7,2024-07-17,No,0,0,146.78
TXN12026,BNPL5487,Regular User,2024-04-25,2024-04,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",47.68,6,7.95,2024-07-18,No,0,0,47.68
TXN12027,BNPL5487,Regular User,2024-08-15,2024-08,Klarna,"Fast Fashion (Shein, Temu, ASOS)",95.97,4,23.99,2024-10-10,No,0,0,95.97
TXN12028,BNPL5487,Regular User,2024-04-12,2024-04,Klarna,Footwear,115.15,6,19.19,2024-07-05,No,0,0,115.15
TXN12029,BNPL5487,Regular User,2024-03-17,2024-03,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",68.55,4,17.14,2024-05-12,No,0,0,68.55
TXN12030,BNPL5487,Regular User,2024-11-06,2024-11,Sezzle,Electronics and Tech,391.01,4,97.75,2025-01-01,Yes,2,16.0,407.01
TXN12031,BNPL5487,Regular User,2024-08-08,2024-08,Afterpay,Home and Furniture,298.14,3,99.38,2024-09-19,No,0,0,298.14
TXN12032,BNPL5488,Regular User,2024-08-22,2024-08,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",76.51,4,19.13,2024-10-17,No,0,0,76.51
TXN12033,BNPL5488,Regular User,2024-05-20,2024-05,Klarna,"Fast Fashion (Shein, Temu, ASOS)",25,4,6.25,2024-07-15,No,0,0,25
TXN12034,BNPL5488,Regular User,2024-06-19,2024-06,Afterpay,Home and Furniture,333.84,4,83.46,2024-08-14,No,0,0,333.84
TXN12035,BNPL5489,High Exposure User,2024-09-21,2024-09,Paidy,Electronics and Tech,321.38,4,80.34,2024-11-16,No,0,0,321.38
TXN12036,BNPL5489,High Exposure User,2024-05-04,2024-05,Afterpay,Footwear,112.77,4,28.19,2024-06-29,No,0,0,112.77
TXN12037,BNPL5489,High Exposure User,2024-04-29,2024-04,Afterpay,Home and Furniture,338.59,3,112.86,2024-06-10,No,0,0,338.59
TXN12038,BNPL5489,High Exposure User,2024-10-31,2024-10,Sezzle,"Fast Fashion (Shein, Temu, ASOS)",68.02,4,17.0,2024-12-26,No,0,0,68.02
TXN12039,BNPL5489,High Exposure User,2024-01-20,2024-01,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",73.31,4,18.33,2024-03-16,Yes,2,16.0,89.31
TXN12040,BNPL5489,High Exposure User,2024-04-12,2024-04,Afterpay,Sporting Goods,187.02,4,46.76,2024-06-07,No,0,0,187.02
TXN12041,BNPL5489,High Exposure User,2024-10-07,2024-10,Klarna,Footwear,133.45,6,22.24,2024-12-30,No,0,0,133.45
TXN12042,BNPL5489,High Exposure User,2024-12-13,2024-12,Paidy,"Fast Fashion (Shein, Temu, ASOS)",38.98,4,9.74,2025-02-07,No,0,0,38.98
TXN12043,BNPL5489,High Exposure User,2024-10-17,2024-10,Klarna,"Fast Fashion (Shein, Temu, ASOS)",55.39,4,13.85,2024-12-12,No,0,0,55.39
TXN12044,BNPL5489,High Exposure User,2024-07-16,2024-07,Sezzle,Beauty and Skincare,79.83,4,19.96,2024-09-10,No,0,0,79.83
TXN12045,BNPL5489,High Exposure User,2024-07-18,2024-07,PayBright,Home and Furniture,318.31,3,106.1,2024-08-29,No,0,0,318.31
TXN12046,BNPL5489,High Exposure User,2024-06-11,2024-06,Afterpay,"Fast Fashion (Shein, Temu, ASOS)",68.8,4,17.2,2024-08-06,Yes,1,8.0,76.8
TXN12047,BNPL5489,High Exposure User,2024-10-01,2024-10,Sezzle,Beauty and Skincare,89.42,6,14.9,2024-12-24,No,0,0,89.42
TXN12048,BNPL5489,High Exposure User,2024-10-23,2024-10,Paidy,Home and Furniture,435.8,4,108.95,2024-12-18,No,0,0,435.8
TXN12049,BNPL5490,Occasional User,2024-09-21,2024-09,Klarna,Sporting Goods,148.65,4,37.16,2024-11-16,No,0,0,148.65
TXN12050,BNPL5490,Occasional User,2024-05-22,2024-05,Klarna,Beauty and Skincare,55.93,4,13.98,2024-07-17,No,0,0,55.93
TXN12051,BNPL5491,Regular User,2024-05-13,2024-05,Sezzle,Footwear,109.53,4,27.38,2024-07-08,No,0,0,109.53
TXN12052,BNPL5491,Regular User,2024-08-22,2024-08,Afterpay,Sporting Goods,238.16,3,79.39,2024-10-03,No,0,0,238.16
TXN12053,BNPL5491,Regular User,2024-03-06,2024-03,PayBright,Sporting Goods,177.79,6,29.63,2024-05-29,No,0,0,177.79
